time_ms,ir_raw,red_raw,systolic_label,diastolic_label
154898,91582,91025,119,70
154908,91361,90945,119,70
154918,91136,90841,119,70
154928,91008,90775,119,70
154938,90856,90700,119,70
154948,90769,90681,119,70
154958,90738,90642,119,70
154968,90744,90668,119,70
154978,90730,90668,119,70
154988,90785,90703,119,70
154998,90799,90696,119,70
155008,90858,90739,119,70
155018,90891,90733,119,70
155028,90942,90768,119,70
155038,91005,90785,119,70
155048,91041,90836,119,70
155058,91132,90843,119,70
155069,91175,90890,119,70
155079,91238,90913,119,70
155088,91328,90943,119,70
155098,91380,90986,119,70
155109,91430,90990,119,70
155119,91463,91014,119,70
155129,91525,91048,119,70
155139,91548,91056,119,70
155149,91588,91075,119,70
155159,91593,91089,119,70
155169,91609,91106,119,70
155179,91626,91089,119,70
155189,91622,91098,119,70
155199,91607,91093,119,70
155209,91628,91101,119,70
155219,91590,91078,119,70
155229,91589,91089,119,70
155239,91579,91087,119,70
155249,91602,91093,119,70
155259,91597,91079,119,70
155269,91642,91122,119,70
155279,91638,91090,119,70
155289,91680,91123,119,70
155300,91699,91128,119,70
155309,91763,91171,119,70
155319,91778,91184,119,70
155329,91829,91199,119,70
155340,91871,91207,119,70
155350,91917,91250,119,70
155360,91960,91248,119,70
155369,92011,91303,119,70
155380,92056,91286,119,70
155390,92083,91321,119,70
155400,92134,91328,119,70
155410,92163,91345,119,70
155420,92201,91366,119,70
155430,92262,91381,119,70
155440,92302,91411,119,70
155450,92352,91448,119,70
155460,92397,91458,119,70
155470,92417,91471,119,70
155480,92449,91477,119,70
155490,92471,91496,119,70
155500,92494,91498,119,70
155510,92532,91538,119,70
155521,92542,91533,119,70
155530,92603,91550,119,70
155540,92620,91552,119,70
155550,92687,91606,119,70
155561,92704,91603,119,70
155571,92729,91623,119,70
155581,92701,91581,119,70
155590,92642,91572,119,70
155601,92478,91502,119,70
155611,92313,91431,119,70
155621,92090,91336,119,70
155631,91870,91216,119,70
155641,91604,91077,119,70
155651,91412,91000,119,70
155661,91220,90903,119,70
155671,91068,90858,119,70
155681,90979,90814,119,70
155691,90890,90788,119,70
155701,90875,90776,119,70
155711,90851,90757,119,70
155721,90856,90780,119,70
