time_ms,ir_raw,red_raw,systolic_label,diastolic_label
32526,97487,96870,119,67
32536,97519,96856,119,67
32546,97551,96881,119,67
32557,97570,96895,119,67
32567,97606,96913,119,67
32577,97597,96902,119,67
32587,97620,96916,119,67
32597,97616,96918,119,67
32607,97638,96937,119,67
32617,97647,96945,119,67
32627,97685,96949,119,67
32637,97707,96958,119,67
32647,97724,96976,119,67
32657,97722,96983,119,67
32667,97737,96986,119,67
32677,97716,96997,119,67
32687,97754,96975,119,67
32697,97759,97011,119,67
32707,97746,96975,119,67
32717,97740,96982,119,67
32727,97770,96977,119,67
32737,97732,96996,119,67
32747,97755,96980,119,67
32757,97768,97000,119,67
32768,97762,97014,119,67
32778,97762,97009,119,67
32788,97763,96991,119,67
32798,97775,96994,119,67
32808,97768,97005,119,67
32818,97774,97002,119,67
32828,97783,96995,119,67
32838,97798,97003,119,67
32848,97788,97024,119,67
32858,97797,97019,119,67
32868,97799,97000,119,67
32878,97806,97037,119,67
32888,97805,97027,119,67
32898,97838,97022,119,67
32908,97833,97036,119,67
32918,97825,97048,119,67
32928,97832,97040,119,67
32938,97858,97037,119,67
32948,97850,97052,119,67
32958,97878,97049,119,67
32969,97845,97054,119,67
32979,97894,97061,119,67
32989,97881,97052,119,67
32999,97883,97055,119,67
33009,97879,97058,119,67
33019,97892,97069,119,67
33029,97885,97074,119,67
33039,97907,97071,119,67
33049,97898,97060,119,67
33059,97910,97050,119,67
33069,97895,97082,119,67
33079,97928,97067,119,67
33089,97899,97086,119,67
33099,97935,97092,119,67
33109,97950,97088,119,67
33119,97940,97096,119,67
33129,97946,97085,119,67
33139,97940,97098,119,67
33149,97946,97098,119,67
33159,97970,97091,119,67
33170,97938,97089,119,67
33180,97980,97104,119,67
33190,97954,97078,119,67
33200,97966,97078,119,67
33210,97873,97046,119,67
33220,97805,96999,119,67
33230,97676,96946,119,67
33240,97583,96893,119,67
33250,97482,96838,119,67
33260,97391,96779,119,67
33270,97345,96780,119,67
33280,97312,96759,119,67
33290,97277,96728,119,67
33300,97274,96723,119,67
33310,97280,96742,119,67
33320,97296,96743,119,67
33330,97319,96753,119,67
33340,97355,96762,119,67
33350,97367,96778,119,67
33360,97396,96790,119,67
33371,97404,96814,119,67
33381,97418,96807,119,67
33391,97427,96808,119,67
33400,97438,96816,119,67
33411,97449,96801,119,67
33421,97457,96824,119,67
33431,97461,96821,119,67
33441,97477,96820,119,67
33451,97505,96837,119,67
33461,97500,96853,119,67
33471,97524,96853,119,67
33481,97529,96865,119,67
33491,97524,96856,119,67
33501,97552,96862,119,67
33511,97555,96848,119,67
33521,97549,96874,119,67
33531,97541,96869,119,67
33541,97549,96883,119,67
33551,97522,96875,119,67
33561,97537,96880,119,67
33572,97535,96862,119,67
33582,97545,96878,119,67
33592,97528,96871,119,67
33601,97571,96878,119,67
33612,97559,96868,119,67
33622,97596,96887,119,67
33632,97580,96911,119,67
33642,97597,96905,119,67
33652,97584,96903,119,67
33662,97610,96898,119,67
33672,97613,96900,119,67
33682,97652,96927,119,67
33692,97631,96936,119,67
33702,97655,96948,119,67
33712,97653,96947,119,67
33722,97686,96943,119,67
33732,97680,96958,119,67
33742,97700,96964,119,67
33752,97699,96954,119,67
33762,97725,96989,119,67
33772,97713,96973,119,67
33783,97732,96984,119,67
33793,97744,96998,119,67
33802,97762,96994,119,67
33813,97752,96985,119,67
33823,97778,97013,119,67
33833,97772,97002,119,67
33843,97805,96990,119,67
33853,97786,97030,119,67
33863,97807,96994,119,67
33873,97795,97010,119,67
33883,97819,97023,119,67
33893,97809,97018,119,67
33903,97811,97014,119,67
33913,97824,97032,119,67
33923,97834,97032,119,67
33933,97830,97028,119,67
33943,97827,97038,119,67
33953,97854,97036,119,67
33963,97834,97035,119,67
33973,97853,97056,119,67
33984,97838,97025,119,67
33993,97856,97028,119,67
34003,97843,97044,119,67
34013,97882,97033,119,67
34024,97877,97056,119,67
34034,97894,97076,119,67
34044,97884,97053,119,67
34054,97853,97028,119,67
34064,97743,96969,119,67
34074,97645,96919,119,67
34084,97537,96873,119,67
34094,97441,96824,119,67
34104,97348,96752,119,67
34114,97320,96748,119,67
34124,97241,96718,119,67
34134,97226,96712,119,67
34144,97207,96700,119,67
34154,97248,96741,119,67
34164,97225,96719,119,67
34174,97285,96749,119,67
34185,97302,96748,119,67
34194,97349,96793,119,67
34204,97336,96785,119,67
34214,97391,96803,119,67
34224,97405,96830,119,67
34235,97430,96826,119,67
34245,97426,96831,119,67
34255,97439,96834,119,67
34265,97452,96854,119,67
34275,97475,96836,119,67
34285,97469,96864,119,67
34295,97491,96860,119,67
34305,97490,96881,119,67
34315,97532,96851,119,67
34325,97515,96880,119,67
34335,97523,96880,119,67
34345,97507,96898,119,67
34355,97519,96873,119,67
34365,97547,96894,119,67
34375,97527,96879,119,67
34385,97523,96890,119,67
34395,97527,96897,119,67
34405,97530,96896,119,67
34415,97548,96891,119,67
34425,97548,96892,119,67
34436,97545,96889,119,67
34446,97546,96906,119,67
34456,97557,96899,119,67
34466,97574,96921,119,67
34476,97566,96906,119,67
34486,97600,96922,119,67
34496,97581,96915,119,67
34506,97632,96924,119,67
34516,97628,96954,119,67
34526,97648,96950,119,67
34536,97645,96963,119,67
34546,97678,96962,119,67
34556,97674,96965,119,67
34566,97664,96971,119,67
34576,97678,96962,119,67
34586,97682,96983,119,67
34596,97713,96995,119,67
34606,97700,96960,119,67
34616,97708,96995,119,67
34626,97710,96976,119,67
34636,97713,96997,119,67
34646,97724,96971,119,67
34657,97736,96981,119,67
34667,97727,96978,119,67
34676,97742,96986,119,67
34686,97741,97003,119,67
34697,97760,96988,119,67
34707,97750,97009,119,67
34717,97755,96985,119,67
34727,97770,97011,119,67
34737,97763,97001,119,67
34747,97767,97006,119,67
34757,97767,97013,119,67
34767,97788,97011,119,67
34777,97778,97013,119,67
34787,97786,97014,119,67
34797,97794,97010,119,67
34807,97810,97028,119,67
34817,97818,97020,119,67
34827,97810,97026,119,67
34837,97801,97019,119,67
34847,97826,97037,119,67
34858,97830,97035,119,67
34867,97842,97041,119,67
34877,97833,97033,119,67
34887,97789,97016,119,67
34898,97701,96965,119,67
34908,97590,96917,119,67
34918,97456,96848,119,67
34928,97393,96802,119,67
34938,97284,96776,119,67
34948,97233,96733,119,67
34958,97179,96716,119,67
34968,97172,96715,119,67
34978,97175,96707,119,67
34988,97207,96704,119,67
34998,97207,96723,119,67
35008,97247,96744,119,67
35018,97268,96754,119,67
35028,97305,96771,119,67
35038,97321,96785,119,67
35048,97345,96803,119,67
35058,97356,96814,119,67
35068,97385,96821,119,67
35078,97405,96829,119,67
35088,97392,96840,119,67
35098,97410,96838,119,67
35109,97405,96826,119,67
35119,97423,96846,119,67
35129,97425,96848,119,67
35139,97446,96844,119,67
35149,97439,96846,119,67
35159,97463,96859,119,67
35169,97479,96876,119,67
35179,97489,96884,119,67
35189,97485,96872,119,67
35199,97491,96869,119,67
35209,97495,96863,119,67
35219,97505,96873,119,67
35229,97489,96859,119,67
35239,97508,96874,119,67
35249,97489,96886,119,67
35259,97496,96892,119,67
35269,97495,96891,119,67
35279,97514,96883,119,67
35289,97514,96897,119,67
35299,97540,96898,119,67
35309,97546,96903,119,67
35320,97551,96891,119,67
35330,97539,96914,119,67
35340,97539,96893,119,67
35349,97556,96907,119,67
35360,97583,96895,119,67
35370,97563,96909,119,67
35380,97564,96926,119,67
35390,97587,96920,119,67
35400,97570,96926,119,67
35410,97581,96932,119,67
35420,97583,96912,119,67
35430,97581,96913,119,67
35440,97586,96936,119,67
35450,97583,96947,119,67
35460,97572,96902,119,67
35470,97600,96931,119,67
35480,97562,96929,119,67
35490,97569,96905,119,67
35500,97555,96896,119,67
35510,97552,96900,119,67
35521,97537,96883,119,67
35531,97559,96890,119,67
35541,97533,96878,119,67
35550,97551,96883,119,67
35561,97526,96892,119,67
35571,97562,96876,119,67
35581,97559,96879,119,67
35591,97569,96878,119,67
35601,97569,96885,119,67
35611,97557,96894,119,67
35621,97554,96877,119,67
35631,97566,96890,119,67
35641,97567,96876,119,67
35651,97578,96871,119,67
35661,97577,96856,119,67
35671,97560,96876,119,67
35681,97561,96844,119,67
35691,97591,96872,119,67
35701,97593,96861,119,67
35711,97598,96869,119,67
35722,97579,96852,119,67
35732,97544,96855,119,67
35742,97438,96817,119,67
35751,97350,96759,119,67
35762,97250,96693,119,67
35772,97176,96657,119,67
35782,97081,96621,119,67
35792,97047,96586,119,67
35802,96996,96560,119,67
35812,96993,96559,119,67
35822,96972,96563,119,67
35832,96989,96545,119,67
35842,96985,96558,119,67
35852,97021,96566,119,67
35862,97005,96559,119,67
35872,97025,96581,119,67
35882,97034,96572,119,67
35892,97068,96576,119,67
35902,97061,96618,119,67
35912,97076,96599,119,67
35922,97094,96607,119,67
35933,97090,96607,119,67
35943,97109,96627,119,67
35952,97137,96620,119,67
35962,97139,96645,119,67
