time_ms,ir_raw,red_raw,systolic_label,diastolic_label
91566,108141,100358,134,94
91576,108150,100390,134,94
91587,108168,100398,134,94
91596,108171,100386,134,94
91606,108211,100388,134,94
91617,108221,100417,134,94
91627,108289,100434,134,94
91637,108294,100447,134,94
91647,108351,100468,134,94
91657,108393,100481,134,94
91667,108410,100499,134,94
91677,108421,100504,134,94
91687,108470,100528,134,94
91697,108493,100529,134,94
91707,108518,100551,134,94
91717,108550,100559,134,94
91727,108554,100558,134,94
91737,108589,100591,134,94
91747,108584,100566,134,94
91757,108620,100595,134,94
91767,108637,100581,134,94
91777,108674,100613,134,94
91787,108687,100612,134,94
91798,108688,100625,134,94
91808,108724,100630,134,94
91817,108747,100630,134,94
91827,108757,100643,134,94
91838,108770,100649,134,94
91848,108777,100647,134,94
91858,108768,100647,134,94
91868,108747,100633,134,94
91878,108757,100652,134,94
91888,108746,100637,134,94
91898,108755,100658,134,94
91908,108754,100647,134,94
91918,108764,100667,134,94
91928,108775,100654,134,94
91938,108795,100668,134,94
91948,108822,100681,134,94
91958,108824,100674,134,94
91968,108865,100707,134,94
91978,108881,100703,134,94
91988,108917,100721,134,94
91998,108924,100720,134,94
92008,108928,100739,134,94
92019,108969,100729,134,94
92029,108985,100731,134,94
92038,108987,100742,134,94
92049,108932,100707,134,94
92059,108849,100684,134,94
92069,108691,100628,134,94
92079,108533,100567,134,94
92089,108356,100459,134,94
92099,108184,100416,134,94
92109,108043,100360,134,94
92119,107898,100281,134,94
92129,107825,100248,134,94
92139,107774,100223,134,94
92149,107722,100223,134,94
92159,107738,100208,134,94
92169,107751,100236,134,94
92179,107772,100232,134,94
92189,107802,100241,134,94
92199,107834,100256,134,94
92209,107871,100278,134,94
92219,107922,100292,134,94
92230,107933,100281,134,94
92240,107945,100318,134,94
92250,107960,100320,134,94
92259,108016,100342,134,94
92270,108054,100321,134,94
92280,108069,100375,134,94
92290,108134,100394,134,94
92300,108197,100417,134,94
92310,108244,100435,134,94
92320,108279,100440,134,94
92330,108338,100468,134,94
92340,108348,100457,134,94
92350,108374,100499,134,94
92360,108395,100496,134,94
92370,108413,100503,134,94
92380,108422,100490,134,94
92390,108409,100500,134,94
92400,108424,100502,134,94
92411,108416,100516,134,94
92420,108439,100509,134,94
92430,108457,100493,134,94
92440,108468,100526,134,94
92451,108477,100503,134,94
92461,108479,100543,134,94
92471,108496,100530,134,94
92480,108520,100542,134,94
92491,108568,100533,134,94
92501,108594,100576,134,94
92511,108615,100563,134,94
92521,108632,100594,134,94
92531,108679,100603,134,94
92541,108664,100586,134,94
92551,108673,100615,134,94
92561,108690,100626,134,94
92571,108733,100626,134,94
92581,108753,100641,134,94
92591,108752,100641,134,94
92601,108774,100638,134,94
92611,108800,100668,134,94
92621,108802,100671,134,94
92632,108810,100666,134,94
92641,108821,100662,134,94
92651,108813,100654,134,94
92661,108835,100660,134,94
92672,108876,100669,134,94
92682,108852,100685,134,94
92692,108860,100692,134,94
92702,108886,100676,134,94
92712,108881,100686,134,94
92722,108861,100693,134,94
92732,108892,100694,134,94
92742,108921,100681,134,94
92752,108926,100699,134,94
92762,108953,100718,134,94
92772,108927,100704,134,94
92782,108973,100709,134,94
92792,108984,100709,134,94
92802,108999,100724,134,94
92812,109011,100749,134,94
92822,109037,100760,134,94
92832,109061,100767,134,94
92843,109038,100766,134,94
92853,109024,100752,134,94
92862,108916,100705,134,94
92872,108777,100653,134,94
92883,108625,100604,134,94
92893,108463,100523,134,94
92903,108324,100466,134,94
92913,108183,100405,134,94
92923,108100,100371,134,94
92933,108003,100315,134,94
92943,107993,100338,134,94
92953,107977,100342,134,94
92963,108017,100330,134,94
92973,108048,100343,134,94
92983,108078,100388,134,94
92993,108142,100381,134,94
93003,108143,100398,134,94
93013,108183,100416,134,94
93023,108201,100416,134,94
93033,108224,100452,134,94
93043,108256,100454,134,94
93053,108264,100458,134,94
93064,108332,100469,134,94
93074,108349,100490,134,94
93083,108398,100519,134,94
93094,108435,100510,134,94
93104,108494,100534,134,94
93114,108533,100560,134,94
93124,108580,100585,134,94
93134,108601,100579,134,94
93144,108616,100597,134,94
93154,108638,100608,134,94
93164,108633,100607,134,94
93174,108679,100607,134,94
93184,108676,100603,134,94
93194,108694,100637,134,94
93204,108699,100632,134,94
93214,108712,100642,134,94
93224,108751,100645,134,94
93235,108783,100665,134,94
93244,108842,100697,134,94
93254,108906,100696,134,94
93264,108964,100732,134,94
93275,109029,100777,134,94
93285,109088,100804,134,94
93295,109145,100780,134,94
93305,109177,100811,134,94
93315,109229,100844,134,94
93325,109287,100845,134,94
93335,109317,100878,134,94
93345,109372,100895,134,94
93355,109400,100917,134,94
93365,109424,100915,134,94
93375,109460,100944,134,94
93385,109467,100923,134,94
93395,109457,100943,134,94
93405,109508,100934,134,94
93415,109521,100952,134,94
93425,109529,100950,134,94
93435,109524,100940,134,94
93445,109515,100965,134,94
93456,109524,100940,134,94
93465,109469,100947,134,94
93475,109471,100934,134,94
93486,109462,100919,134,94
93496,109435,100916,134,94
93506,109421,100911,134,94
93516,109438,100914,134,94
93526,109456,100912,134,94
93536,109425,100919,134,94
93546,109434,100919,134,94
93556,109449,100894,134,94
93566,109448,100938,134,94
93576,109432,100917,134,94
93586,109467,100946,134,94
93596,109485,100931,134,94
93606,109491,100960,134,94
93616,109507,100961,134,94
93626,109493,100949,134,94
93636,109475,100937,134,94
93646,109354,100909,134,94
93656,109238,100857,134,94
93667,109067,100772,134,94
93677,108888,100709,134,94
93686,108721,100635,134,94
93697,108525,100553,134,94
93707,108407,100513,134,94
93717,108328,100454,134,94
93727,108276,100457,134,94
93737,108232,100434,134,94
93747,108238,100443,134,94
93757,108277,100444,134,94
93767,108287,100478,134,94
93777,108363,100497,134,94
93787,108404,100505,134,94
93797,108413,100518,134,94
93807,108432,100530,134,94
93817,108455,100534,134,94
93827,108470,100531,134,94
93838,108458,100554,134,94
93847,108476,100540,134,94
93857,108511,100556,134,94
93867,108542,100568,134,94
93878,108581,100574,134,94
93888,108591,100609,134,94
93898,108663,100604,134,94
93907,108693,100626,134,94
93918,108745,100643,134,94
93928,108749,100645,134,94
93938,108800,100663,134,94
93948,108806,100682,134,94
93958,108818,100691,134,94
93968,108828,100693,134,94
93978,108840,100683,134,94
93988,108813,100688,134,94
93998,108847,100711,134,94
94008,108861,100685,134,94
94018,108873,100721,134,94
94028,108920,100714,134,94
94038,108934,100738,134,94
94048,108989,100762,134,94
94059,109039,100776,134,94
94068,109101,100813,134,94
94078,109145,100827,134,94
94088,109201,100853,134,94
94099,109232,100859,134,94
94109,109308,100901,134,94
94119,109328,100901,134,94
94128,109373,100912,134,94
94139,109399,100929,134,94
94149,109383,100930,134,94
94159,109442,100944,134,94
94169,109437,100923,134,94
94179,109467,100945,134,94
94189,109481,100941,134,94
94199,109507,100969,134,94
94209,109543,100958,134,94
94219,109532,100979,134,94
94229,109562,100972,134,94
94239,109563,100983,134,94
94249,109591,100990,134,94
94259,109588,100988,134,94
94269,109619,101002,134,94
94280,109641,101008,134,94
94289,109659,101018,134,94
94299,109683,101017,134,94
94309,109713,101036,134,94
94320,109760,101056,134,94
94330,109776,101072,134,94
94340,109820,101099,134,94
94350,109829,101114,134,94
94360,109908,101117,134,94
94370,109905,101136,134,94
94380,109956,101139,134,94
94390,109972,101163,134,94
94400,110011,101174,134,94
94410,110008,101179,134,94
94420,110023,101187,134,94
94430,110041,101162,134,94
94440,110011,101196,134,94
94450,109980,101155,134,94
94460,109879,101112,134,94
94470,109748,101054,134,94
94480,109544,100979,134,94
94490,109374,100911,134,94
94501,109174,100832,134,94
94510,109015,100766,134,94
94520,108911,100734,134,94
94530,108836,100701,134,94
94541,108806,100659,134,94
94551,108806,100701,134,94
94561,108828,100702,134,94
94571,108831,100702,134,94
94581,108918,100725,134,94
94591,108934,100735,134,94
94601,109001,100764,134,94
94611,109024,100787,134,94
94621,109087,100816,134,94
94631,109104,100817,134,94
94641,109134,100819,134,94
94651,109180,100830,134,94
94661,109198,100848,134,94
94671,109263,100881,134,94
94681,109314,100899,134,94
94691,109391,100920,134,94
94701,109448,100947,134,94
94711,109542,101002,134,94
94722,109583,101025,134,94
94731,109609,101036,134,94
94741,109642,101035,134,94
94752,109630,101057,134,94
94762,109653,101042,134,94
94772,109631,101039,134,94
94782,109664,101062,134,94
94792,109654,101045,134,94
94802,109662,101071,134,94
94812,109650,101058,134,94
94822,109710,101049,134,94
94832,109717,101088,134,94
94842,109767,101091,134,94
94852,109786,101102,134,94
94862,109830,101131,134,94
94872,109864,101130,134,94
94882,109874,101145,134,94
94892,109928,101166,134,94
94902,109943,101177,134,94
94912,110001,101193,134,94
94922,110041,101211,134,94
94932,110067,101226,134,94
94943,110079,101229,134,94
94952,110112,101237,134,94
94962,110130,101243,134,94
94972,110173,101282,134,94
94983,110197,101261,134,94
94993,110214,101302,134,94
95003,110276,101294,134,94
95012,110295,101314,134,94
95023,110330,101335,134,94
95033,110331,101332,134,94
95043,110378,101358,134,94
95053,110390,101334,134,94
95063,110431,101379,134,94
95073,110419,101367,134,94
95083,110438,101384,134,94
95093,110468,101381,134,94
95103,110454,101394,134,94
95113,110482,101407,134,94
95123,110475,101384,134,94
95133,110496,101406,134,94
95143,110518,101399,134,94
95153,110524,101407,134,94
95164,110527,101431,134,94
95173,110563,101426,134,94
95183,110584,101444,134,94
95194,110606,101471,134,94
95204,110648,101456,134,94
95214,110669,101451,134,94
95224,110678,101499,134,94
