time_ms,ir_raw,red_raw,systolic_label,diastolic_label
13389,91961,76719,140,101
13399,91976,76726,140,101
13409,91975,76722,140,101
13419,91982,76724,140,101
13429,91974,76714,140,101
13439,91987,76733,140,101
13450,92017,76751,140,101
13460,92050,76759,140,101
13470,92045,76768,140,101
13480,92074,76744,140,101
13490,92086,76742,140,101
13500,92095,76775,140,101
13510,92136,76777,140,101
13520,92114,76777,140,101
13530,92147,76785,140,101
13540,92130,76780,140,101
13550,92154,76805,140,101
13560,92162,76787,140,101
13570,92158,76788,140,101
13580,92131,76791,140,101
13590,92164,76793,140,101
13600,92180,76788,140,101
13610,92189,76819,140,101
13620,92180,76817,140,101
13630,92194,76820,140,101
13640,92200,76812,140,101
13650,92214,76809,140,101
13660,92204,76798,140,101
13671,92251,76824,140,101
13681,92238,76841,140,101
13691,92249,76835,140,101
13701,92249,76843,140,101
13711,92277,76833,140,101
13721,92287,76820,140,101
13731,92285,76857,140,101
13741,92296,76838,140,101
13751,92288,76847,140,101
13761,92289,76850,140,101
13771,92321,76847,140,101
13781,92318,76854,140,101
13791,92315,76873,140,101
13801,92298,76863,140,101
13811,92311,76853,140,101
13821,92333,76859,140,101
13831,92356,76865,140,101
13841,92327,76858,140,101
13851,92317,76859,140,101
13861,92321,76856,140,101
13872,92359,76871,140,101
13882,92368,76868,140,101
13892,92336,76877,140,101
13902,92342,76862,140,101
13912,92348,76863,140,101
13922,92366,76861,140,101
13932,92360,76881,140,101
13942,92359,76860,140,101
13952,92356,76862,140,101
13962,92343,76858,140,101
13972,92354,76871,140,101
13982,92358,76866,140,101
13992,92317,76860,140,101
14002,92312,76827,140,101
14012,92266,76839,140,101
14022,92247,76804,140,101
14032,92195,76800,140,101
14042,92168,76784,140,101
14052,92106,76774,140,101
14062,92053,76744,140,101
14072,92052,76732,140,101
14082,92024,76704,140,101
14092,92003,76737,140,101
14102,91985,76733,140,101
14112,91964,76710,140,101
14122,91935,76701,140,101
14132,91931,76679,140,101
14142,91928,76699,140,101
14152,91922,76692,140,101
14162,91908,76698,140,101
14172,91921,76678,140,101
14183,91912,76681,140,101
14193,91916,76674,140,101
14203,91912,76695,140,101
14213,91951,76679,140,101
14223,91929,76695,140,101
14233,91948,76698,140,101
14243,91941,76696,140,101
14253,91975,76712,140,101
14263,91979,76708,140,101
14273,91983,76725,140,101
14283,91979,76715,140,101
14293,91988,76704,140,101
14303,91973,76715,140,101
14313,91998,76714,140,101
14323,91989,76706,140,101
14333,91998,76709,140,101
14343,91994,76711,140,101
14353,91998,76715,140,101
14363,92032,76708,140,101
14373,92025,76726,140,101
14383,92054,76729,140,101
14393,92050,76731,140,101
14403,92068,76742,140,101
14414,92097,76738,140,101
14424,92090,76748,140,101
14434,92101,76759,140,101
14444,92110,76746,140,101
14454,92125,76763,140,101
14464,92149,76762,140,101
14474,92184,76780,140,101
14484,92181,76786,140,101
14494,92187,76775,140,101
14504,92188,76767,140,101
14514,92218,76793,140,101
14524,92236,76792,140,101
14534,92254,76805,140,101
14544,92234,76800,140,101
14554,92257,76810,140,101
14564,92272,76816,140,101
14574,92297,76807,140,101
14584,92304,76845,140,101
14594,92334,76801,140,101
14604,92348,76827,140,101
14615,92394,76831,140,101
14625,92403,76842,140,101
14635,92423,76869,140,101
14645,92414,76862,140,101
14655,92452,76879,140,101
14665,92467,76863,140,101
14675,92486,76883,140,101
14685,92510,76886,140,101
14695,92507,76910,140,101
14705,92501,76909,140,101
14715,92535,76903,140,101
14725,92525,76893,140,101
14735,92565,76915,140,101
14745,92557,76912,140,101
14755,92528,76909,140,101
14765,92541,76899,140,101
14775,92514,76895,140,101
14785,92469,76877,140,101
14795,92429,76879,140,101
14805,92376,76867,140,101
14815,92325,76828,140,101
14826,92299,76804,140,101
14836,92260,76809,140,101
14846,92232,76795,140,101
14856,92195,76778,140,101
14866,92166,76763,140,101
14876,92165,76745,140,101
14886,92161,76758,140,101
14896,92146,76770,140,101
14906,92121,76754,140,101
14916,92113,76748,140,101
14926,92123,76737,140,101
14936,92122,76747,140,101
14946,92107,76751,140,101
14956,92102,76720,140,101
14966,92096,76729,140,101
14976,92109,76750,140,101
14986,92091,76734,140,101
14996,92112,76742,140,101
15006,92134,76742,140,101
15016,92112,76750,140,101
15026,92154,76758,140,101
15036,92143,76751,140,101
15046,92172,76732,140,101
15056,92160,76755,140,101
15067,92160,76754,140,101
15077,92173,76755,140,101
15087,92177,76760,140,101
15097,92174,76748,140,101
15107,92182,76745,140,101
15117,92183,76764,140,101
15127,92201,76771,140,101
15137,92207,76764,140,101
15147,92213,76775,140,101
15157,92210,76760,140,101
15167,92233,76771,140,101
15177,92254,76782,140,101
15187,92271,76802,140,101
15197,92252,76756,140,101
15207,92260,76794,140,101
15217,92277,76788,140,101
15227,92289,76786,140,101
15237,92288,76813,140,101
15247,92279,76786,140,101
15257,92267,76794,140,101
15268,92309,76800,140,101
15278,92288,76800,140,101
15288,92298,76813,140,101
15298,92295,76785,140,101
15308,92287,76794,140,101
15318,92303,76798,140,101
15328,92313,76804,140,101
15338,92288,76806,140,101
15348,92310,76788,140,101
15358,92296,76799,140,101
15368,92333,76799,140,101
15378,92341,76782,140,101
15388,92333,76821,140,101
15398,92350,76811,140,101
15408,92341,76793,140,101
15418,92359,76811,140,101
15428,92368,76815,140,101
15438,92363,76817,140,101
15448,92366,76825,140,101
15458,92363,76816,140,101
15468,92358,76818,140,101
15478,92376,76820,140,101
15489,92362,76793,140,101
15499,92369,76829,140,101
15509,92389,76827,140,101
15519,92385,76828,140,101
15529,92377,76809,140,101
15539,92353,76798,140,101
15549,92328,76779,140,101
15559,92311,76791,140,101
15569,92261,76772,140,101
15579,92212,76748,140,101
15589,92155,76741,140,101
15599,92134,76714,140,101
15609,92094,76700,140,101
15619,92076,76689,140,101
15629,92058,76686,140,101
15639,92059,76682,140,101
15649,92026,76657,140,101
15659,92009,76662,140,101
15669,91975,76646,140,101
15679,91995,76663,140,101
15689,91967,76660,140,101
15699,91950,76653,140,101
15709,91934,76633,140,101
15719,91939,76633,140,101
15730,91925,76635,140,101
15740,91949,76648,140,101
15750,91970,76641,140,101
15760,91978,76662,140,101
15770,91984,76619,140,101
15780,91969,76640,140,101
15790,92012,76646,140,101
15800,91998,76653,140,101
15810,92007,76658,140,101
15820,92007,76617,140,101
15830,92003,76643,140,101
15840,92009,76660,140,101
15850,92021,76669,140,101
15860,92022,76665,140,101
15870,92027,76654,140,101
15880,92011,76656,140,101
15890,92036,76654,140,101
15900,92036,76649,140,101
15910,92057,76656,140,101
15920,92057,76659,140,101
15930,92070,76673,140,101
15940,92067,76680,140,101
15950,92054,76655,140,101
15960,92073,76680,140,101
15970,92069,76665,140,101
15981,92074,76683,140,101
15991,92096,76680,140,101
16001,92111,76670,140,101
16011,92109,76682,140,101
16021,92116,76688,140,101
16031,92134,76683,140,101
16041,92151,76700,140,101
16051,92147,76691,140,101
16061,92145,76694,140,101
16071,92177,76706,140,101
16081,92182,76696,140,101
16091,92204,76702,140,101
16101,92210,76715,140,101
16111,92223,76715,140,101
16121,92207,76719,140,101
16131,92241,76721,140,101
16141,92236,76713,140,101
16151,92245,76730,140,101
16161,92275,76730,140,101
16171,92259,76736,140,101
16181,92283,76733,140,101
16191,92295,76713,140,101
16201,92284,76729,140,101
16211,92315,76733,140,101
16222,92303,76739,140,101
16232,92315,76758,140,101
16242,92316,76739,140,101
16252,92317,76736,140,101
16262,92324,76749,140,101
16272,92342,76759,140,101
16282,92361,76761,140,101
16292,92344,76746,140,101
16302,92335,76740,140,101
16312,92295,76736,140,101
16322,92305,76744,140,101
16332,92258,76721,140,101
16342,92248,76725,140,101
16352,92231,76708,140,101
16362,92175,76698,140,101
16372,92143,76679,140,101
16382,92127,76640,140,101
16392,92095,76627,140,101
16402,92101,76644,140,101
16412,92079,76645,140,101
