time_ms,ir_raw,red_raw,systolic_label,diastolic_label
34690,92145,71301,126,79
34700,92171,71304,126,79
34711,92184,71331,126,79
34721,92204,71326,126,79
34731,92219,71335,126,79
34741,92219,71345,126,79
34751,92277,71371,126,79
34761,92301,71363,126,79
34771,92309,71378,126,79
34781,92334,71388,126,79
34791,92365,71385,126,79
34801,92348,71382,126,79
34811,92382,71388,126,79
34821,92378,71400,126,79
34831,92385,71403,126,79
34841,92379,71402,126,79
34851,92338,71374,126,79
34861,92275,71362,126,79
34871,92194,71334,126,79
34881,92072,71282,126,79
34891,91929,71230,126,79
34901,91822,71190,126,79
34912,91731,71157,126,79
34922,91580,71105,126,79
34932,91521,71075,126,79
34941,91459,71057,126,79
34952,91411,71033,126,79
34962,91377,71022,126,79
34972,91340,71041,126,79
34982,91338,71030,126,79
34992,91291,71008,126,79
35002,91308,71018,126,79
35012,91294,71019,126,79
35022,91299,70984,126,79
35032,91311,71020,126,79
35042,91313,71033,126,79
35052,91323,71029,126,79
35062,91352,71047,126,79
35072,91382,71066,126,79
35082,91414,71071,126,79
35092,91464,71085,126,79
35102,91515,71097,126,79
35113,91548,71102,126,79
35122,91598,71130,126,79
35132,91628,71142,126,79
35142,91658,71145,126,79
35153,91680,71150,126,79
35163,91709,71176,126,79
35173,91726,71167,126,79
35183,91735,71175,126,79
35193,91759,71193,126,79
35203,91761,71179,126,79
35213,91765,71185,126,79
35223,91784,71207,126,79
35233,91798,71184,126,79
35243,91808,71199,126,79
35253,91836,71203,126,79
35263,91834,71217,126,79
35273,91865,71222,126,79
35283,91901,71238,126,79
35293,91915,71235,126,79
35303,91943,71236,126,79
35313,91972,71262,126,79
35323,91972,71243,126,79
35333,92003,71262,126,79
35343,92032,71282,126,79
35354,92042,71277,126,79
35364,92065,71267,126,79
35373,92100,71311,126,79
35383,92116,71296,126,79
35394,92139,71309,126,79
35404,92151,71323,126,79
35414,92174,71327,126,79
35424,92184,71313,126,79
35434,92196,71333,126,79
35444,92241,71359,126,79
35454,92248,71357,126,79
35464,92269,71351,126,79
35474,92300,71367,126,79
35484,92304,71361,126,79
35494,92330,71390,126,79
35504,92346,71397,126,79
35514,92344,71394,126,79
35524,92346,71383,126,79
35534,92373,71402,126,79
35544,92302,71356,126,79
35555,92247,71355,126,79
35564,92170,71325,126,79
35574,92055,71279,126,79
35584,91916,71237,126,79
35595,91804,71204,126,79
35605,91693,71140,126,79
35615,91587,71098,126,79
35625,91521,71088,126,79
35635,91452,71067,126,79
35645,91374,71040,126,79
35655,91353,71030,126,79
35665,91338,71026,126,79
35675,91329,71015,126,79
35685,91273,71012,126,79
35695,91283,71023,126,79
35705,91274,71017,126,79
35715,91277,71018,126,79
35725,91268,71024,126,79
35735,91257,71019,126,79
35745,91262,71007,126,79
35756,91288,71026,126,79
35765,91318,71042,126,79
35775,91340,71036,126,79
35785,91380,71068,126,79
35796,91454,71076,126,79
35806,91483,71094,126,79
35816,91518,71098,126,79
35825,91568,71140,126,79
35836,91585,71132,126,79
35846,91622,71141,126,79
35856,91652,71162,126,79
35866,91686,71171,126,79
35876,91691,71152,126,79
35886,91695,71176,126,79
35896,91730,71188,126,79
35906,91727,71175,126,79
35916,91742,71178,126,79
35926,91777,71201,126,79
35936,91802,71202,126,79
35946,91792,71191,126,79
35956,91840,71211,126,79
35966,91850,71222,126,79
35976,91863,71214,126,79
35986,91877,71233,126,79
35997,91915,71265,126,79
36007,91903,71247,126,79
36017,91955,71248,126,79
36026,91972,71277,126,79
36037,92001,71262,126,79
36047,91991,71288,126,79
36057,92043,71299,126,79
36067,92069,71298,126,79
36077,92076,71313,126,79
36087,92108,71323,126,79
36097,92143,71331,126,79
36107,92157,71334,126,79
36117,92188,71336,126,79
36127,92198,71351,126,79
36137,92223,71331,126,79
36147,92264,71376,126,79
36157,92271,71368,126,79
36167,92263,71368,126,79
36177,92299,71400,126,79
36187,92325,71404,126,79
36198,92340,71402,126,79
36207,92358,71395,126,79
36217,92357,71412,126,79
36227,92329,71396,126,79
36238,92324,71391,126,79
36248,92266,71379,126,79
36258,92168,71320,126,79
36268,92060,71288,126,79
36278,91937,71252,126,79
36288,91829,71216,126,79
36298,91699,71171,126,79
36308,91610,71122,126,79
36318,91494,71081,126,79
36328,91417,71067,126,79
36338,91409,71040,126,79
36348,91365,71040,126,79
36358,91327,71025,126,79
36368,91299,71032,126,79
36378,91283,71023,126,79
36388,91264,71019,126,79
36399,91263,71012,126,79
36408,91261,71023,126,79
36418,91237,71015,126,79
36429,91258,71025,126,79
36439,91298,71041,126,79
36449,91277,71028,126,79
36459,91307,71044,126,79
36469,91341,71066,126,79
36479,91379,71070,126,79
36489,91419,71067,126,79
36499,91495,71119,126,79
36509,91529,71112,126,79
36519,91561,71128,126,79
36529,91613,71169,126,79
36539,91637,71170,126,79
36549,91648,71180,126,79
36559,91686,71169,126,79
36569,91696,71178,126,79
36579,91726,71190,126,79
36589,91761,71215,126,79
